station,day,max_temp_f,min_temp_f,min_rh,avg_rh,max_rh
TJIG,8/26/2020,87.8,80.6,66.35352,77.09698,83.88154
TJIG,8/27/2020,86,82.4,70.26737,79.48385,88.90445
TJIG,8/28/2020,87.8,84.2,66.35352,73.24357,79.17608
TJIG,8/29/2020,87.8,84.2,66.35352,71.839874,74.44338
TJIG,8/30/2020,87.8,84.2,66.35352,71.65561,79.039246
TJIG,8/31/2020,89.6,84.2,70.630974,77.5415,83.88154
TJIG,9/1/2020,87.8,82.4,66.35352,70.57859,83.88154
TJIG,9/2/2020,87.8,84.2,66.35352,74.98301,83.88154
TJIG,9/3/2020,86,78.8,73.9485,78.980286,83.66177
TJIG,9/4/2020,87.8,78.8,66.35352,79.92127,88.74824
TJIG,9/5/2020,87.8,82.4,66.35352,74.19663,79.039246
TJIG,9/6/2020,87.8,80.6,62.467205,74.387924,83.66177
TJIG,9/7/2020,86,78.8,66.15182,77.79997,83.55026
TJIG,9/8/2020,84.2,78.8,74.2799,81.00875,83.88154
TJIG,9/9/2020,87.8,75.2,62.467205,76.60519,88.588776
TJIG,9/10/2020,87.8,78.8,62.249004,74.77797,83.66177
TJIG,9/11/2020,87.8,78.8,66.15182,78.53843,88.74824
TJIG,9/12/2020,87.8,78.8,70.083244,76.90271,83.55026
TJIG,9/13/2020,87.8,78.8,58.781776,78.03527,88.74824
TJIG,9/14/2020,89.6,80.6,62.683746,76.89662,83.66177
TJIG,9/15/2020,87.8,80.6,70.26737,76.79707,83.66177
TJIG,9/16/2020,89.6,80.6,70.26737,77.820465,83.66177
TJIG,9/17/2020,87.8,84.2,66.35352,72.6168,79.039246
TJIG,9/18/2020,87.8,80.6,66.35352,76.572495,83.66177
TJIG,9/19/2020,87.8,80.6,62.467205,74.78825,83.66177
TJIG,9/20/2020,87.8,78.8,55.28835,70.32025,78.62098
TJIG,9/21/2020,87.8,78.8,62.467205,71.55572,78.62098
TJIG,9/22/2020,89.6,80.6,59.012367,73.46326,78.90113
TJIG,9/23/2020,91.4,78.8,55.77155,71.58121,83.55026
TJIG,9/24/2020,87.8,80.6,66.15182,74.44152,78.76171
TJIG,9/25/2020,87.8,80.6,74.60542,79.09877,83.66177
TJIG,9/26/2020,87.8,78.8,66.35352,77.849464,88.74824
TJIG,9/27/2020,87.8,80.6,70.26737,77.04751,83.88154
TJIG,9/28/2020,87.8,78.8,66.35352,74.39937,83.55026
TJIG,9/29/2020,89.6,78.8,59.012367,74.85309,83.66177
TJIG,9/30/2020,87.8,82.4,66.35352,77.96692,83.772194
TJIG,10/1/2020,87.8,80.6,62.249004,75.44475,83.66177
TJIG,10/2/2020,87.8,80.6,66.15182,74.47851,78.90113
TJIG,10/3/2020,86,78.8,62.249004,77.136604,83.55026
TJIG,10/4/2020,84.2,78.8,70.083244,79.89692,83.66177
TJIG,10/5/2020,86,75.2,65.94849,83.02049,94.18534
TJIG,10/6/2020,87.8,75.2,62.467205,75.443344,88.588776
TJIG,10/7/2020,89.6,77,55.530766,72.5834,83.437645
TJIG,10/8/2020,87.8,80.6,66.35352,75.005936,88.826744
TJIG,10/9/2020,87.8,77,66.35352,79.99138,88.74824
TJIG,10/10/2020,89.6,78.8,62.683746,83.319305,94.22723
TJIG,10/11/2020,86,78.8,66.15182,81.68763,88.74824
TJIG,10/12/2020,87.8,78.8,66.35352,75.302444,83.55026
TJIG,10/13/2020,87.8,78.8,70.44994,78.84962,83.55026
TJIG,10/14/2020,86,78.8,69.897545,79.03588,88.74824
TJIG,10/15/2020,86,78.8,70.26737,79.4147,83.66177
TJIG,10/16/2020,84.2,78.8,74.44338,82.449005,88.90445
TJIG,10/17/2020,86,77,66.15182,80.39165,88.668915
TJIG,10/18/2020,86,77,66.15182,78.071594,88.668915
TJIG,10/19/2020,84.2,75.2,70.083244,78.57294,88.588776
TJIG,10/20/2020,86,78.8,65.74351,73.83393,78.62098
TJIG,10/21/2020,87.8,77,55.28835,73.991394,83.55026
TJIG,10/22/2020,91.4,78.8,40.958687,69.81594,83.66177
TJIG,10/23/2020,87.8,80.6,62.467205,75.517265,79.17608
TJIG,10/24/2020,95,80.6,46.93223,69.446144,78.76171
TJIG,10/25/2020,87.8,80.6,66.35352,75.186295,88.90445
TJIG,10/26/2020,87.8,80.6,66.15182,72.49426,78.76171
TJIG,10/27/2020,87.8,78.8,66.15182,79.338684,88.74824
TJIG,10/28/2020,87.8,82.4,62.467205,71.30736,78.90113
TJIG,10/29/2020,84.2,78.8,74.2799,80.7205,88.74824
TJIG,10/30/2020,87.8,80.6,62.467205,74.735245,83.66177
TJIG,10/31/2020,86,80.6,65.94849,72.90061,78.76171
TJIG,11/1/2020,86,80.6,62.249004,72.41056,78.76171
TJIG,11/2/2020,87.8,77,62.467205,81.93479,94.18534
TJIG,11/3/2020,87.8,80.6,62.467205,71.37586,74.44338
TJIG,11/4/2020,86,78.8,62.249004,70.46397,78.62098
TJIG,11/5/2020,86,77,65.94849,74.504486,83.437645
TJIG,11/6/2020,84.2,77,65.94849,74.18312,83.437645
TJIG,11/7/2020,86,78.8,65.94849,74.09849,78.76171
TJIG,11/8/2020,86,75.2,66.15182,80.956245,94.14301
TJIG,11/9/2020,84.2,77,74.2799,82.00674,88.668915
TJIG,11/10/2020,80.6,77,83.55026,87.95511,94.18534
TJIG,11/11/2020,84.2,75.2,70.083244,88.29456,94.14301
TJIG,11/12/2020,84.2,75.2,65.94849,80.88866,88.588776
TJIG,11/13/2020,84.2,78.8,65.94849,73.93212,83.55026
TJIG,11/14/2020,84.2,75.2,65.94849,78.027695,88.588776
TJIG,11/15/2020,84.2,77,65.94849,74.67042,83.55026
TJIG,11/16/2020,84.2,75.2,65.94849,77.267334,88.588776
TJIG,11/17/2020,84.2,77,70.083244,78.04012,83.66177
TJIG,11/18/2020,84.2,75.2,70.083244,83.68459,94.14301
TJIG,11/19/2020,84.2,77,70.083244,80.064026,88.668915
TJIG,11/20/2020,87.8,77,58.781776,78.7964,88.668915
TJIG,11/21/2020,84.2,75.2,69.897545,80.29811,88.588776
TJIG,11/22/2020,86,75.2,58.549522,80.37952,88.588776
TJIG,11/23/2020,84.2,75.2,65.94849,78.06002,88.668915
TJIG,11/24/2020,87.8,73.4,58.781776,81.67158,94.14301
TJIG,11/25/2020,82.4,75.2,69.897545,85.27101,94.14301
TJIG,11/26/2020,84.2,75.2,65.94849,80.327225,88.588776
TJIG,11/27/2020,82.4,73.4,65.74351,79.69037,94.10022
TJIG,11/28/2020,82.4,75.2,74.2799,83.38234,88.588776
TJIG,11/29/2020,84.2,75.2,65.94849,77.80596,88.588776
TJIG,11/30/2020,82.4,75.2,57.842686,69.4335,83.32391
TJIG,12/1/2020,84.2,73.4,65.74351,73.61113,83.209045
TJIG,12/2/2020,84.2,32,62.02914,77.23539,88.507805
TJIG,12/3/2020,84.2,73.4,58.07999,74.12074,88.507805
TJIG,12/4/2020,82.4,75.2,65.536865,68.53357,73.6111
TJIG,12/5/2020,80.6,73.4,65.536865,78.01274,88.588776
TJIG,12/6/2020,82.4,71.6,69.71026,80.060875,88.42599
TJIG,12/7/2020,86,75.2,58.07999,72.69953,83.32391
TJIG,12/8/2020,87.8,75.2,51.978363,70.65086,83.32391
TJIG,12/9/2020,84.2,73.4,58.07999,69.49558,78.19072
TJIG,12/10/2020,84.2,75.2,62.02914,78.2047,88.588776
TJIG,12/11/2020,82.4,73.4,65.74351,82.29136,94.10022
TJIG,12/12/2020,84.2,73.4,65.94849,82.51658,94.10022
TJIG,12/13/2020,82.4,73.4,74.2799,83.239456,94.10022
TJIG,12/14/2020,82.4,80.6,69.71026,74.53139,78.76171
TJIG,12/15/2020,82.4,78.8,65.74351,71.12555,78.62098
TJIG,12/16/2020,82.4,75.2,69.897545,79.74395,88.588776
TJIG,12/17/2020,84.2,73.4,69.897545,79.87502,88.588776
TJIG,12/18/2020,84.2,75.2,69.897545,80.79911,88.588776
TJIG,12/19/2020,82.4,75.2,74.114944,79.585724,83.55026
TJIG,12/20/2020,84.2,77,65.94849,76.52958,83.437645
TJIG,12/21/2020,82.4,75.2,69.71026,79.9194,88.588776
TJIG,12/22/2020,84.2,78.8,65.94849,73.98743,78.62098
TJIG,12/23/2020,84.2,75.2,62.02914,76.72046,83.55026
TJIG,12/24/2020,82.4,73.4,61.807594,77.897896,94.10022
TJIG,12/25/2020,82.4,75.2,69.71026,79.38892,88.668915
TJIG,12/26/2020,82.4,71.6,69.71026,80.675964,94.05696
TJIG,12/27/2020,82.4,71.6,69.71026,80.51996,94.05696
TJIG,12/28/2020,82.4,71.6,69.71026,81.7204,94.05696
TJIG,12/29/2020,82.4,73.4,65.74351,81.667534,94.10022
TJIG,12/30/2020,80.6,78.8,61.58435,66.15224,73.9485
TJIG,12/31/2020,82.4,78.8,61.58435,69.13136,73.9485
TJIG,1/1/2021,82.4,77,54.551235,68.96193,78.47891
TJIG,1/2/2021,80.6,71.6,57.842686,72.486084,83.32391
TJIG,1/3/2021,82.4,77,54.30221,62.911304,69.330864
TJIG,1/4/2021,80.6,75.2,54.30221,62.834023,78.335495
TJIG,1/5/2021,78.8,73.4,73.780556,79.32866,94.10022
TJIG,1/6/2021,80.6,69.8,61.58435,80.03819,94.05696
TJIG,1/7/2021,82.4,71.6,58.07999,74.003654,83.09303
TJIG,1/8/2021,82.4,71.6,65.32855,77.30219,88.42599
TJIG,1/9/2021,82.4,71.6,69.71026,77.579895,83.09303
